Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price
30291,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,100.34
30292,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,122.15
30293,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,158.87
30294,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,192.57
30295,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,253.1
30296,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,307.25
30297,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,228.11
30298,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,239.52
30299,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,162.96
30300,2019-12,store_459,item_119,107.15,464,3607.65,13064.04,241.07
30301,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,148.81
30302,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,100.34
30303,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,122.15
30304,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,158.87
30305,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,192.57
30306,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,253.1
30307,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,307.25
30308,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,228.11
30309,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,239.52
30310,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,162.96
30311,2019-12,store_709,item_119,102.56,488,3813.14,12649.57,241.07
30312,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,148.81
30313,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,100.34
30314,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,122.15
30315,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,158.87
30316,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,192.57
30317,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,253.1
30318,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,307.25
30319,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,228.11
30320,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,239.52
30321,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,162.96
30322,2019-12,store_442,item_119,110.39,477,3722.4,13394.38,241.07
30323,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,148.81
30324,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,100.34
30325,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,122.15
30326,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,158.87
30327,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,192.57
30328,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,253.1
30329,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,307.25
30330,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,228.11
30331,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,239.52
30332,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,162.96
30333,2019-12,store_136,item_119,102.52,459,3510.37,13155.93,241.07
30334,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,148.81
30335,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,100.34
30336,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,122.15
30337,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,158.87
30338,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,192.57
30339,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,253.1
30340,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,307.25
30341,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,228.11
30342,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,239.52
30343,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,162.96
30344,2019-12,store_601,item_119,110.01,490,3648.84,13519.34,241.07
30345,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,148.81
30346,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,100.34
30347,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,122.15
30348,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,158.87
30349,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,192.57
30350,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,253.1
30351,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,307.25
30352,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,228.11
30353,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,239.52
30354,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,162.96
30355,2019-12,store_458,item_119,106.45,482,3566.93,12931.22,241.07
30356,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,148.81
30357,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,100.34
30358,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,122.15
30359,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,158.87
30360,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,192.57
30361,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,253.1
30362,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,307.25
30363,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,228.11
30364,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,239.52
30365,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,162.96
30366,2019-12,store_162,item_119,108.4,485,3520.89,13317.07,241.07
30367,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,148.81
30368,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,100.34
30369,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,122.15
30370,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,158.87
30371,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,192.57
30372,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,253.1
30373,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,307.25
30374,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,228.11
30375,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,239.52
30376,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,162.96
30377,2019-12,store_30,item_119,105.17,483,3519.01,12842.15,241.07
30378,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,148.81
30379,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,100.34
30380,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,122.15
30381,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,158.87
30382,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,192.57
30383,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,253.1
30384,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,307.25
30385,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,228.11
30386,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,239.52
30387,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,162.96
30388,2019-12,store_594,item_119,108.33,504,3603.71,12799.64,241.07
30389,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,148.81
30390,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,100.34
30391,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,122.15
30392,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,158.87
30393,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,192.57
30394,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,253.1
30395,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,307.25
30396,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,228.11
30397,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,239.52
30398,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,162.96
30399,2019-12,store_197,item_119,105.28,470,3477.79,13314.75,241.07
30400,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,186.0
30401,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,210.34
30402,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,52.47
30403,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,117.14
30404,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,116.19
30405,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,82.32
30406,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,172.35
30407,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,140.67
30408,2019-12,store_459,item_358,279.73,357,5756.59,12045.42,249.1
30409,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,186.0
30410,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,210.34
30411,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,52.47
30412,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,117.14
30413,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,116.19
30414,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,82.32
30415,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,172.35
30416,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,140.67
30417,2019-12,store_709,item_358,297.4,354,5731.7,12116.46,249.1
30418,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,186.0
30419,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,210.34
30420,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,52.47
30421,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,117.14
30422,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,116.19
30423,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,82.32
30424,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,172.35
30425,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,140.67
30426,2019-12,store_442,item_358,295.13,366,5642.79,12371.89,249.1
30427,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,186.0
30428,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,210.34
30429,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,52.47
30430,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,117.14
30431,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,116.19
30432,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,82.32
30433,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,172.35
30434,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,140.67
30435,2019-12,store_136,item_358,277.84,367,5627.98,12392.38,249.1
30436,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,186.0
30437,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,210.34
30438,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,52.47
30439,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,117.14
30440,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,116.19
30441,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,82.32
30442,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,172.35
30443,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,140.67
30444,2019-12,store_601,item_358,301.37,369,5970.75,12244.56,249.1
30445,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,186.0
30446,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,210.34
30447,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,52.47
30448,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,117.14
30449,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,116.19
30450,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,82.32
30451,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,172.35
30452,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,140.67
30453,2019-12,store_458,item_358,279.97,356,6066.04,12447.19,249.1
30454,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,186.0
30455,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,210.34
30456,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,52.47
30457,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,117.14
30458,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,116.19
30459,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,82.32
30460,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,172.35
30461,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,140.67
30462,2019-12,store_162,item_358,290.65,352,6066.18,11895.7,249.1
30463,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,186.0
30464,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,210.34
30465,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,52.47
30466,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,117.14
30467,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,116.19
30468,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,82.32
30469,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,172.35
30470,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,140.67
30471,2019-12,store_30,item_358,290.45,340,5669.25,11379.6,249.1
30472,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,186.0
30473,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,210.34
30474,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,52.47
30475,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,117.14
30476,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,116.19
30477,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,82.32
30478,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,172.35
30479,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,140.67
30480,2019-12,store_594,item_358,299.57,365,5714.19,11419.43,249.1
30481,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,186.0
30482,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,210.34
30483,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,52.47
30484,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,117.14
30485,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,116.19
30486,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,82.32
30487,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,172.35
30488,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,140.67
30489,2019-12,store_197,item_358,294.05,365,5633.58,11682.26,249.1
30490,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,201.07
30491,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,86.91
30492,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,293.93
30493,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,129.21
30494,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,157.04
30495,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,116.42
30496,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,201.52
30497,2019-12,store_459,item_35,249.27,484,5539.14,8402.81,153.03
30498,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,201.07
30499,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,86.91
30500,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,293.93
30501,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,129.21
30502,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,157.04
30503,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,116.42
30504,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,201.52
30505,2019-12,store_709,item_35,260.66,504,5485.01,7896.45,153.03
30506,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,201.07
30507,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,86.91
30508,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,293.93
30509,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,129.21
30510,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,157.04
30511,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,116.42
30512,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,201.52
30513,2019-12,store_442,item_35,252.5,490,5462.3,8221.6,153.03
30514,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,201.07
30515,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,86.91
30516,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,293.93
30517,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,129.21
30518,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,157.04
30519,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,116.42
30520,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,201.52
30521,2019-12,store_136,item_35,241.06,499,5431.02,8196.38,153.03
30522,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,201.07
30523,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,86.91
30524,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,293.93
30525,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,129.21
30526,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,157.04
30527,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,116.42
30528,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,201.52
30529,2019-12,store_601,item_35,238.71,504,5478.46,8149.61,153.03
30530,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,201.07
30531,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,86.91
30532,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,293.93
30533,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,129.21
30534,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,157.04
30535,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,116.42
30536,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,201.52
30537,2019-12,store_458,item_35,260.98,489,5704.87,8181.54,153.03
30538,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,201.07
30539,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,86.91
30540,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,293.93
30541,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,129.21
30542,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,157.04
30543,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,116.42
30544,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,201.52
30545,2019-12,store_162,item_35,238.97,478,5257.3,8144.94,153.03
30546,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,201.07
30547,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,86.91
30548,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,293.93
30549,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,129.21
30550,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,157.04
30551,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,116.42
30552,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,201.52
30553,2019-12,store_30,item_35,256.55,472,5650.09,8060.3,153.03
30554,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,201.07
30555,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,86.91
30556,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,293.93
30557,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,129.21
30558,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,157.04
30559,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,116.42
30560,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,201.52
30561,2019-12,store_594,item_35,239.52,486,5540.23,8317.24,153.03
30562,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,201.07
30563,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,86.91
30564,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,293.93
30565,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,129.21
30566,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,157.04
30567,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,116.42
30568,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,201.52
30569,2019-12,store_197,item_35,244.06,477,5423.55,8071.22,153.03
30570,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,63.88
30571,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,248.4
30572,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,272.11
30573,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,144.8
30574,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,97.08
30575,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,129.04
30576,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,56.62
30577,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,273.91
30578,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,115.07
30579,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,155.48
30580,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,283.87
30581,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,57.58
30582,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,267.02
30583,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,132.43
30584,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,232.26
30585,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,133.34
30586,2019-12,store_459,item_850,81.5,358,3580.37,14594.5,277.75
30587,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,63.88
30588,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,248.4
30589,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,272.11
30590,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,144.8
30591,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,97.08
30592,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,129.04
30593,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,56.62
30594,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,273.91
30595,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,115.07
30596,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,155.48
30597,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,283.87
30598,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,57.58
30599,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,267.02
30600,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,132.43
30601,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,232.26
30602,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,133.34
30603,2019-12,store_709,item_850,85.33,373,3572.33,14617.82,277.75
30604,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,63.88
30605,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,248.4
30606,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,272.11
30607,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,144.8
30608,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,97.08
30609,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,129.04
30610,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,56.62
30611,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,273.91
30612,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,115.07
30613,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,155.48
30614,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,283.87
30615,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,57.58
30616,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,267.02
30617,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,132.43
30618,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,232.26
30619,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,133.34
30620,2019-12,store_442,item_850,82.87,373,3581.03,14160.24,277.75
30621,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,63.88
30622,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,248.4
30623,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,272.11
30624,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,144.8
30625,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,97.08
30626,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,129.04
30627,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,56.62
30628,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,273.91
30629,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,115.07
30630,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,155.48
30631,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,283.87
30632,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,57.58
30633,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,267.02
30634,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,132.43
30635,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,232.26
30636,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,133.34
30637,2019-12,store_136,item_850,83.56,380,3492.66,14958.29,277.75
30638,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,63.88
30639,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,248.4
30640,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,272.11
30641,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,144.8
30642,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,97.08
30643,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,129.04
30644,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,56.62
30645,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,273.91
30646,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,115.07
30647,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,155.48
30648,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,283.87
30649,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,57.58
30650,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,267.02
30651,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,132.43
30652,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,232.26
30653,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,133.34
30654,2019-12,store_601,item_850,78.73,361,3518.23,13778.54,277.75
30655,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,63.88
30656,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,248.4
30657,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,272.11
30658,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,144.8
30659,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,97.08
30660,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,129.04
30661,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,56.62
30662,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,273.91
30663,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,115.07
30664,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,155.48
30665,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,283.87
30666,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,57.58
30667,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,267.02
30668,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,132.43
30669,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,232.26
30670,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,133.34
30671,2019-12,store_458,item_850,83.47,365,3481.83,14439.96,277.75
30672,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,63.88
30673,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,248.4
30674,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,272.11
30675,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,144.8
30676,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,97.08
30677,2019-12,store_162,item_850,78.62,356,3289.0,13686.42,129.04
